Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,See direct sunlight upon waking up?,false,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Spend time outdoors?,true,
2023-02-07 01:06:52,2023-02-08 01:38:32,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Travel on a plane?,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Have any alcoholic drinks?,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Felt nervous or anxious,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,See artificial light upon waking up?,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Experience bloating?,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Have any caffeine? ,true,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Take creatine?,true,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Viewed a screen device in bed,true,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Feel energized throughout the day?,true,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Felt you had control over your life,true,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Felt recovered,true,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Experiencing a fever,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Hydrated sufficiently,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,See direct sunlight upon waking up?,false,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Spend time outdoors?,true,
2023-02-05 22:10:13,2023-02-07 01:06:52,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Travel on a plane?,false,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Have any alcoholic drinks?,false,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Felt nervous or anxious,false,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,See artificial light upon waking up?,false,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Experience bloating?,false,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Have any caffeine? ,true,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Take creatine?,true,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Viewed a screen device in bed,true,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Feel energized throughout the day?,true,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Felt you had control over your life,true,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Felt recovered,true,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Experiencing a fever,false,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Hydrated sufficiently,true,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,See direct sunlight upon waking up?,true,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Spend time outdoors?,false,
2023-02-02 23:36:29,2023-02-04 00:48:22,UTCZ,Read (non-screened device) while in bed?,false,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Travel on a plane?,false,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Have any alcoholic drinks?,false,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Felt nervous or anxious,false,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,See artificial light upon waking up?,false,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Experience bloating?,false,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Have any caffeine? ,true,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Experiencing COVID-19 symptoms,false,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Take creatine?,true,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Viewed a screen device in bed,true,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Feel energized throughout the day?,true,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Felt you had control over your life,true,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Felt recovered,true,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Experiencing a fever,false,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Hydrated sufficiently,true,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,See direct sunlight upon waking up?,true,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Spend time outdoors?,false,
2023-02-01 23:46:54,2023-02-02 23:36:29,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Travel on a plane?,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Have any alcoholic drinks?,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Felt nervous or anxious,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,See artificial light upon waking up?,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Experience bloating?,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Have any caffeine? ,true,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Take creatine?,true,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Viewed a screen device in bed,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Feel energized throughout the day?,true,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Felt you had control over your life,true,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Felt recovered,true,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Experiencing a fever,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Hydrated sufficiently,true,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,See direct sunlight upon waking up?,true,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Spend time outdoors?,false,
2023-01-31 23:47:46,2023-02-01 23:46:54,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Travel on a plane?,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Have any alcoholic drinks?,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Felt nervous or anxious,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,See artificial light upon waking up?,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Experience bloating?,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Have any caffeine? ,true,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Take creatine?,true,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Viewed a screen device in bed,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Feel energized throughout the day?,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Felt you had control over your life,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Felt recovered,true,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Experiencing a fever,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Hydrated sufficiently,true,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,See direct sunlight upon waking up?,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Spend time outdoors?,false,
2023-01-31 00:35:57,2023-01-31 23:47:46,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Travel on a plane?,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Have any alcoholic drinks?,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Felt nervous or anxious,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,See artificial light upon waking up?,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Experience bloating?,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Have any caffeine? ,true,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Take creatine?,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Viewed a screen device in bed,true,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Feel energized throughout the day?,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Felt you had control over your life,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Felt recovered,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Experiencing a fever,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Hydrated sufficiently,true,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,See direct sunlight upon waking up?,false,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Spend time outdoors?,true,
2023-01-30 02:25:01,2023-01-31 00:35:57,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Travel on a plane?,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Have any alcoholic drinks?,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Felt nervous or anxious,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,See artificial light upon waking up?,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Experience bloating?,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Have any caffeine? ,true,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Take creatine?,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Viewed a screen device in bed,true,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Feel energized throughout the day?,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Felt you had control over your life,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Felt recovered,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Experiencing a fever,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Hydrated sufficiently,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,See direct sunlight upon waking up?,false,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Spend time outdoors?,true,
2023-01-28 23:27:13,2023-01-30 02:25:01,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Travel on a plane?,false,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Have any alcoholic drinks?,false,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Felt nervous or anxious,false,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,See artificial light upon waking up?,false,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Experience bloating?,false,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Have any caffeine? ,true,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Take creatine?,true,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Viewed a screen device in bed,true,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Feel energized throughout the day?,true,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Felt you had control over your life,true,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Felt recovered,true,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Experiencing a fever,false,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Hydrated sufficiently,true,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,See direct sunlight upon waking up?,true,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Spend time outdoors?,false,
2023-01-27 00:56:32,2023-01-28 03:49:43,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Travel on a plane?,false,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Have any alcoholic drinks?,false,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Felt nervous or anxious,false,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,See artificial light upon waking up?,false,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Experience bloating?,false,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Have any caffeine? ,true,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Take creatine?,true,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Viewed a screen device in bed,true,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Feel energized throughout the day?,true,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Felt you had control over your life,true,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Felt recovered,true,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Experiencing a fever,false,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Hydrated sufficiently,true,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,See direct sunlight upon waking up?,true,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Spend time outdoors?,false,
2023-01-25 23:06:02,2023-01-27 00:56:32,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Travel on a plane?,false,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Have any alcoholic drinks?,false,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Felt nervous or anxious,false,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,See artificial light upon waking up?,false,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Experience bloating?,false,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Have any caffeine? ,true,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Take creatine?,true,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Viewed a screen device in bed,true,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Feel energized throughout the day?,true,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Felt you had control over your life,true,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Felt recovered,true,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Experiencing a fever,false,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Hydrated sufficiently,true,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,See direct sunlight upon waking up?,true,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Spend time outdoors?,false,
2023-01-25 01:03:33,2023-01-25 23:06:02,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Travel on a plane?,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Have any alcoholic drinks?,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Felt nervous or anxious,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,See artificial light upon waking up?,true,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Experience bloating?,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Have any caffeine? ,true,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Take creatine?,true,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Viewed a screen device in bed,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Feel energized throughout the day?,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Felt you had control over your life,true,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Felt recovered,true,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Experiencing a fever,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Hydrated sufficiently,true,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,See direct sunlight upon waking up?,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Spend time outdoors?,false,
2023-01-23 23:22:00,2023-01-25 01:03:33,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Travel on a plane?,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Have any alcoholic drinks?,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Felt nervous or anxious,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,See artificial light upon waking up?,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Experience bloating?,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Have any caffeine? ,true,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Take creatine?,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Viewed a screen device in bed,true,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Feel energized throughout the day?,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Felt you had control over your life,true,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Felt recovered,true,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Experiencing a fever,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Hydrated sufficiently,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,See direct sunlight upon waking up?,false,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Spend time outdoors?,true,
2023-01-22 00:53:15,2023-01-23 00:11:45,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Travel on a plane?,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Have any alcoholic drinks?,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Felt nervous or anxious,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,See artificial light upon waking up?,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Experience bloating?,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Have any caffeine? ,true,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Take creatine?,true,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Viewed a screen device in bed,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Feel energized throughout the day?,true,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Felt you had control over your life,true,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Felt recovered,true,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Experiencing a fever,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Hydrated sufficiently,true,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,See direct sunlight upon waking up?,true,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Spend time outdoors?,false,
2023-01-19 00:08:27,2023-01-20 03:20:37,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Travel on a plane?,false,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Have any alcoholic drinks?,false,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Felt nervous or anxious,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,See artificial light upon waking up?,false,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Experience bloating?,false,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Have any caffeine? ,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Experiencing COVID-19 symptoms,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Take creatine?,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Viewed a screen device in bed,false,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Feel energized throughout the day?,false,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Felt you had control over your life,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Felt recovered,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Experiencing a fever,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Hydrated sufficiently,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,See direct sunlight upon waking up?,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Spend time outdoors?,true,
2023-01-17 23:53:01,2023-01-19 00:08:27,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Travel on a plane?,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Have any alcoholic drinks?,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Felt nervous or anxious,true,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,See artificial light upon waking up?,true,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Experience bloating?,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Have any caffeine? ,true,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Take creatine?,true,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Viewed a screen device in bed,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Feel energized throughout the day?,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Felt you had control over your life,true,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Felt recovered,true,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Experiencing a fever,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Hydrated sufficiently,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,See direct sunlight upon waking up?,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Spend time outdoors?,false,
2023-01-17 00:43:28,2023-01-17 23:53:01,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Travel on a plane?,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Have any alcoholic drinks?,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Felt nervous or anxious,true,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,See artificial light upon waking up?,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Experience bloating?,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Have any caffeine? ,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Take creatine?,true,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Viewed a screen device in bed,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Feel energized throughout the day?,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Felt you had control over your life,true,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Felt recovered,true,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Experiencing a fever,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Hydrated sufficiently,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,See direct sunlight upon waking up?,false,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Spend time outdoors?,true,
2023-01-15 23:48:23,2023-01-17 00:43:28,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Travel on a plane?,false,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Have any alcoholic drinks?,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Felt nervous or anxious,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,See artificial light upon waking up?,false,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Experience bloating?,false,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Have any caffeine? ,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Take creatine?,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Viewed a screen device in bed,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Feel energized throughout the day?,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Felt you had control over your life,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Felt recovered,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Experiencing a fever,false,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Hydrated sufficiently,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,See direct sunlight upon waking up?,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Spend time outdoors?,true,
2023-01-15 02:29:19,2023-01-15 23:48:23,UTCZ,Read (non-screened device) while in bed?,false,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Travel on a plane?,false,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Have any alcoholic drinks?,false,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Felt nervous or anxious,true,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,See artificial light upon waking up?,false,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Experience bloating?,false,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Have any caffeine? ,true,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Experiencing COVID-19 symptoms,false,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Take creatine?,true,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Viewed a screen device in bed,false,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Feel energized throughout the day?,true,
2023-01-14 00:30:01,2023-01-15 02:29:19,UTCZ,Felt you had control over your life,true,
